7.000000000000000000e+00,3.200000000000000000e+01,7.281847971196243419e-05
7.000000000000000000e+00,3.300000000000000000e+01,1.941826125652332301e-04
7.000000000000000000e+00,3.400000000000000000e+01,3.236376876087220140e-04
7.000000000000000000e+00,3.500000000000000000e+01,4.854565314130831837e-04
7.000000000000000000e+00,3.600000000000000000e+01,6.310934908370079708e-04
7.000000000000000000e+00,3.700000000000000000e+01,6.149116064565720218e-04
7.000000000000000000e+00,3.800000000000000000e+01,5.987297220761357477e-04
7.000000000000000000e+00,3.900000000000000000e+01,3.964561673206844347e-04
7.000000000000000000e+00,4.000000000000000000e+01,1.537279016141428699e-04
7.000000000000000000e+00,4.100000000000000000e+01,2.427282657065406567e-05
7.000000000000000000e+00,4.200000000000000000e+01,8.090942190218021891e-06
8.000000000000000000e+00,3.200000000000000000e+01,1.699097859945791441e-04
8.000000000000000000e+00,3.300000000000000000e+01,4.450018204619928235e-04
8.000000000000000000e+00,3.400000000000000000e+01,7.443666815000608058e-04
8.000000000000000000e+00,3.500000000000000000e+01,1.116550022250091100e-03
8.000000000000000000e+00,3.600000000000000000e+01,1.440187709858812897e-03
8.000000000000000000e+00,3.700000000000000000e+01,1.399732998907722917e-03
8.000000000000000000e+00,3.800000000000000000e+01,1.351187345766414419e-03
8.000000000000000000e+00,3.900000000000000000e+01,9.061855253044217044e-04
8.000000000000000000e+00,4.000000000000000000e+01,3.560014563695943456e-04
8.000000000000000000e+00,4.100000000000000000e+01,6.472753752174440552e-05
8.000000000000000000e+00,4.200000000000000000e+01,2.427282657065406567e-05
9.000000000000000000e+00,3.200000000000000000e+01,2.508192078967595934e-04
9.000000000000000000e+00,3.300000000000000000e+01,6.472753752174440281e-04
9.000000000000000000e+00,3.400000000000000000e+01,1.059913426918564520e-03
9.000000000000000000e+00,3.500000000000000000e+01,1.488733363000121395e-03
9.000000000000000000e+00,3.600000000000000000e+01,1.877098588130587855e-03
9.000000000000000000e+00,3.700000000000000000e+01,1.812371050608843409e-03
9.000000000000000000e+00,3.800000000000000000e+01,1.747643513087098963e-03
9.000000000000000000e+00,3.900000000000000000e+01,1.213641328532707661e-03
9.000000000000000000e+00,4.000000000000000000e+01,5.501840689348275757e-04
9.000000000000000000e+00,4.100000000000000000e+01,1.699097859945791441e-04
9.000000000000000000e+00,4.200000000000000000e+01,7.281847971196243419e-05
1.000000000000000000e+01,3.200000000000000000e+01,3.155467454185039854e-04
1.000000000000000000e+01,3.300000000000000000e+01,8.090942190218051435e-04
1.000000000000000000e+01,3.400000000000000000e+01,1.262186981674015942e-03
1.000000000000000000e+01,3.500000000000000000e+01,1.618188438043610070e-03
1.000000000000000000e+01,3.600000000000000000e+01,1.933735183462114218e-03
1.000000000000000000e+01,3.700000000000000000e+01,1.852825761559933606e-03
1.000000000000000000e+01,3.800000000000000000e+01,1.771916339657753211e-03
1.000000000000000000e+01,3.900000000000000000e+01,1.310732634815324222e-03
1.000000000000000000e+01,4.000000000000000000e+01,7.281847971196245316e-04
1.000000000000000000e+01,4.100000000000000000e+01,3.398195719891580714e-04
1.000000000000000000e+01,4.200000000000000000e+01,1.456369594239248684e-04
1.100000000000000000e+01,2.800000000000000000e+01,8.090942190218021891e-06
1.100000000000000000e+01,2.900000000000000000e+01,1.618188438043604378e-05
1.100000000000000000e+01,3.000000000000000000e+01,6.472753752174440552e-05
1.100000000000000000e+01,3.100000000000000000e+01,1.132731906630527673e-04
1.100000000000000000e+01,3.200000000000000000e+01,4.692746470326469095e-04
1.100000000000000000e+01,3.300000000000000000e+01,1.003276831587038374e-03
1.100000000000000000e+01,3.400000000000000000e+01,1.424005825478376949e-03
1.100000000000000000e+01,3.500000000000000000e+01,1.658643148994700485e-03
1.100000000000000000e+01,3.600000000000000000e+01,1.860916703750151689e-03
1.100000000000000000e+01,3.700000000000000000e+01,1.747643513087098963e-03
1.100000000000000000e+01,3.800000000000000000e+01,1.634370322424046236e-03
1.100000000000000000e+01,3.900000000000000000e+01,1.254096039483798075e-03
1.100000000000000000e+01,4.000000000000000000e+01,7.929123346413688694e-04
1.100000000000000000e+01,4.100000000000000000e+01,4.288199360815567662e-04
1.100000000000000000e+01,4.200000000000000000e+01,1.941826125652332301e-04
1.200000000000000000e+01,2.700000000000000000e+01,8.090942190218021891e-06
1.200000000000000000e+01,2.800000000000000000e+01,4.045471095109033985e-05
1.200000000000000000e+01,2.900000000000000000e+01,7.281847971196243419e-05
1.200000000000000000e+01,3.000000000000000000e+01,3.479105141793761001e-04
1.200000000000000000e+01,3.100000000000000000e+01,6.472753752174440281e-04
1.200000000000000000e+01,3.200000000000000000e+01,9.385492940652940359e-04
1.200000000000000000e+01,3.300000000000000000e+01,1.246005097293579993e-03
1.200000000000000000e+01,3.400000000000000000e+01,1.432096767668595031e-03
1.200000000000000000e+01,3.500000000000000000e+01,1.391642056717504834e-03
1.200000000000000000e+01,3.600000000000000000e+01,1.335005461385978254e-03
1.200000000000000000e+01,3.700000000000000000e+01,1.108459080059873017e-03
1.200000000000000000e+01,3.800000000000000000e+01,8.738217565435495897e-04
1.200000000000000000e+01,3.900000000000000000e+01,6.472753752174440281e-04
1.200000000000000000e+01,4.000000000000000000e+01,4.045471095109024634e-04
1.200000000000000000e+01,4.100000000000000000e+01,2.265463813261055345e-04
1.200000000000000000e+01,4.200000000000000000e+01,9.709130628261672348e-05
1.300000000000000000e+01,2.700000000000000000e+01,1.618188438043604378e-05
1.300000000000000000e+01,2.800000000000000000e+01,7.281847971196243419e-05
1.300000000000000000e+01,2.900000000000000000e+01,1.294550750434888110e-04
1.300000000000000000e+01,3.000000000000000000e+01,6.310934908370079708e-04
1.300000000000000000e+01,3.100000000000000000e+01,1.165095675391399381e-03
1.300000000000000000e+01,3.200000000000000000e+01,1.407823941097940783e-03
1.300000000000000000e+01,3.300000000000000000e+01,1.496824305190339261e-03
1.300000000000000000e+01,3.400000000000000000e+01,1.432096767668595031e-03
1.300000000000000000e+01,3.500000000000000000e+01,1.116550022250091100e-03
1.300000000000000000e+01,3.600000000000000000e+01,8.090942190218051435e-04
1.300000000000000000e+01,3.700000000000000000e+01,4.692746470326469095e-04
1.300000000000000000e+01,3.800000000000000000e+01,1.294550750434888110e-04
1.300000000000000000e+01,3.900000000000000000e+01,4.045471095109033985e-05
1.300000000000000000e+01,4.000000000000000000e+01,2.427282657065406567e-05
1.300000000000000000e+01,4.100000000000000000e+01,1.618188438043604378e-05
1.300000000000000000e+01,4.200000000000000000e+01,8.090942190218021891e-06
1.400000000000000000e+01,2.700000000000000000e+01,4.854565314130836174e-05
1.400000000000000000e+01,2.800000000000000000e+01,2.427282657065415919e-04
1.400000000000000000e+01,2.900000000000000000e+01,4.369108782717747949e-04
1.400000000000000000e+01,3.000000000000000000e+01,9.547311784457300932e-04
1.400000000000000000e+01,3.100000000000000000e+01,1.480642420809903312e-03
1.400000000000000000e+01,3.200000000000000000e+01,1.691006917755572599e-03
1.400000000000000000e+01,3.300000000000000000e+01,1.739552570896880880e-03
1.400000000000000000e+01,3.400000000000000000e+01,1.593915611472956038e-03
1.400000000000000000e+01,3.500000000000000000e+01,1.108459080059873017e-03
1.400000000000000000e+01,3.600000000000000000e+01,6.472753752174440281e-04
1.400000000000000000e+01,3.700000000000000000e+01,3.479105141793761001e-04
1.400000000000000000e+01,3.800000000000000000e+01,6.472753752174440552e-05
1.500000000000000000e+01,2.700000000000000000e+01,8.090942190218044930e-05
1.500000000000000000e+01,2.800000000000000000e+01,4.207289938913387375e-04
1.500000000000000000e+01,2.900000000000000000e+01,7.605485658804968631e-04
1.500000000000000000e+01,3.000000000000000000e+01,1.270277923864234024e-03
1.500000000000000000e+01,3.100000000000000000e+01,1.780007281847971294e-03
1.500000000000000000e+01,3.200000000000000000e+01,1.966098952222986116e-03
1.500000000000000000e+01,3.300000000000000000e+01,1.974189894413204416e-03
1.500000000000000000e+01,3.400000000000000000e+01,1.763825397467534912e-03
1.500000000000000000e+01,3.500000000000000000e+01,1.124640964440309183e-03
1.500000000000000000e+01,3.600000000000000000e+01,5.097293579837372697e-04
1.500000000000000000e+01,3.700000000000000000e+01,2.750920344674136794e-04
1.500000000000000000e+01,3.800000000000000000e+01,4.854565314130836174e-05
1.600000000000000000e+01,2.600000000000000000e+01,8.090942190218021891e-06
1.600000000000000000e+01,2.700000000000000000e+01,1.132731906630527673e-04
1.600000000000000000e+01,2.800000000000000000e+01,5.825478376956996903e-04
1.600000000000000000e+01,2.900000000000000000e+01,1.043731542538128571e-03
1.600000000000000000e+01,3.000000000000000000e+01,1.480642420809903312e-03
1.600000000000000000e+01,3.100000000000000000e+01,1.909462356891460186e-03
1.600000000000000000e+01,3.200000000000000000e+01,2.030826489744730779e-03
1.600000000000000000e+01,3.300000000000000000e+01,1.982280836603422716e-03
1.600000000000000000e+01,3.400000000000000000e+01,1.715279744326226631e-03
1.600000000000000000e+01,3.500000000000000000e+01,1.019458715967474539e-03
1.600000000000000000e+01,3.600000000000000000e+01,3.560014563695943456e-04
